Mo,V
14306.14,1817499.8
11003.64,1765047.6
7001.4702,1525212.0
4400.5801,1650093.8
2500.1899,1550531.9
1700.09,1391173.5
2900.25,1273257.5
2300.1599,1555374.0
6801.3901,1412232.9
1500.0699,1767184.6
1700.09,1898206.9
1600.08,1541429.1
1000.03,1689493.8
2600.2,2162997.2
2800.24,1779533.5
3600.3899,1914545.9
2000.12,2680012.5
2900.25,2214637.8
3500.3701,2130644.0
2500.1899,2224092.2
3200.3101,1937904.5
2900.25,1702045.5
3200.3101,1984243.1
3500.3701,1623002.0
1500.0699,1620486.2
2800.24,2543147.2
2000.12,2004423.2
2200.1499,2179525.5
3200.3101,2748438.5
2900.25,2993278.5
2900.25,2395488.5
2100.1299,2343333.8
2200.1499,2532597.2
3000.27,3188155.0
2300.1599,2807788.8
2000.12,3765494.5
7201.5601,3125450.5
5200.8101,2810899.5
7801.8301,2905497.5
8602.2197,2446926.2
4800.6899,2409352.0
2200.1499,2091528.0
700.01001,1560703.1
600.01001,1194498.0
900.02002,1165290.2
1300.05,1496821.9
1400.0601,1195756.0
700.01001,1194730.9
1800.1,1272583.8
2200.1499,1410109.4
1400.0601,1133416.5
3000.27,1203519.1
3300.3301,1149680.0
11403.91,1166466.8
11804.18,1215744.0
14406.23,1419076.8
20112.141,1537019.9
16608.279,1478684.0
9402.6602,1405321.2
22915.76,1307436.6
21213.51,1510834.4
24618.189,1204398.8
,1462250.5
31730.221,1719939.8
19411.311,2043038.9
10803.51,2332878.5
10703.44,2505951.8
7801.8301,2810236.8
7701.7798,1602510.8
5801.0098,1611775.8
4900.7202,1680377.5
5600.9399,1929897.4
4800.6899,2411692.0
3200.3101,2515893.0
10103.07,2868532.0
24017.32,
7001.4702,2620067.0
4700.6602,1938337.4
2300.1599,2229691.8
3500.3701,2068047.6
3500.3701,2382301.0
4900.7202,2787338.0
3300.3301,2540171.5
2600.2,2282847.2
6301.1899,2151067.8
3500.3701,2525361.0
2800.24,2416277.2
1200.04,1863067.5
1700.09,1569386.5
2000.12,1600995.9
2600.2,1498877.8
4000.48,2097871.5
1800.1,2236630.5
1600.08,2585928.5
1700.09,2368180.2
1200.04,2775083.8
2400.1699,2166716.8
1500.0699,2416006.8
5600.9399,2765088.5
14105.98,2220886.8
14606.41,1962967.4
19611.551,2262166.8
14906.67,2615712.0
8302.0703,2232518.8
6201.1602,2849975.0
5500.9102,2466132.5
3400.3501,2376106.2
3900.46,3855764.0
3300.3301,2174467.0
4900.7202,1955109.0
3600.3899,2025266.2
3300.3301,2480239.8
5901.0498,2380218.0
3900.46,2576190.2
6601.3101,2185977.2
7601.7402,1781088.9
15307.04,2353221.0
5700.98,2385127.8
5700.98,2511335.0
3200.3101,1844875.6
4000.48,2550518.5
2400.1699,3090987.2
5000.75,1981592.1
2900.25,2187803.0
2500.1899,1686964.4
17609.311,2133186.8
5300.8398,2095950.9
3000.27,1991235.9
3800.4299,2365434.5
3700.4099,1982025.0
3900.46,2513918.2
3200.3101,2639408.8
3400.3501,2343117.2
5400.8799,2239281.5
2300.1599,2069224.4
7201.5601,2612533.5
7301.6001,2087429.8
5500.9102,2849934.2
11303.84,2481051.2
14606.41,2645400.5
17309.0,2489437.0
22114.689,1995915.8
16608.279,1797157.4
14105.98,1859063.9
10103.07,1933441.0
4200.5298,2567452.5
3100.29,2802689.5
1100.04,2651757.5
1600.08,1452376.8
2500.1899,1130170.4
2400.1699,957721.38
1600.08,1569616.5
2300.1599,1684475.8
3000.27,1993954.5
1900.11,1749452.6
3200.3101,2038845.9
3000.27,2106622.5
6001.0801,2459369.8
7201.5601,2193835.5
8202.0195,1935686.2
2200.1499,3259353.8
2600.2,2557038.0
6901.4302,2884167.5
4100.5,1982336.0
4000.48,1920483.5
2900.25,2202018.5
1600.08,1602172.5
2600.2,1750954.0
2000.12,1668366.8
2300.1599,2458152.5
3300.3301,2125031.0
2600.2,1765926.8
2200.1499,1735900.0
2800.24,1986880.6
7501.6899,2006181.6
3300.3301,2338248.2
3100.29,2062989.1
2100.1299,1773311.8
2700.22,1139178.5
2600.2,1781873.4
3500.3701,1655030.5
1900.11,2065450.8
2200.1499,2216680.2
2000.12,2310290.8
1300.05,1782428.0
3700.4099,1709362.8
1100.04,1968147.8
1600.08,2245922.5
1400.0601,1933914.5
1900.11,1964320.0
2500.1899,2204399.0
5300.8398,1607812.8
7601.7402,1709809.1
8402.1201,1927286.9
7701.7798,1523900.0
9202.54,1890024.0
7001.4702,1681784.1
2900.25,1526294.0
3000.27,1374347.8
2500.1899,1635093.9
2300.1599,2157181.2
2700.22,1796765.1
2700.22,1694687.5
2900.25,2231937.0
4500.6099,1857427.2
4200.5298,1811535.0
6001.0801,2603579.5
4400.5801,2080058.4
9602.7695,2478792.5
2900.25,1795480.1
1800.1,2128628.8
1900.11,1985649.8
3300.3301,1950226.2
4200.5298,1806205.9
4500.6099,2382071.0
2500.1899,1674507.4
2800.24,1873441.6
2300.1599,1483025.8
1400.0601,1139029.6
1900.11,1247955.8
3500.3701,1248600.6
4300.5601,1622501.5
2400.1699,1544729.4
2300.1599,1787838.2
5000.75,1427002.8
3300.3301,1911705.5
6701.3501,1708145.5
5700.98,2065288.4
6601.3101,2409041.0
5200.8101,1849771.9
7001.4702,1676928.5
4700.6602,1915276.2
3200.3101,2465456.2
5000.75,2795845.5
3600.3899,2431818.0
2500.1899,2527214.0
1700.09,1841521.2
3100.29,1675048.4
3500.3701,1714029.1
5300.8398,1689534.2
7301.6001,1702275.4
5600.9399,1630914.4
5000.75,1658871.8
2400.1699,1635918.9
1800.1,1791922.9
2600.2,1692753.4
3000.27,1721251.8
4800.6899,2182731.0
4200.5298,1583561.4
3500.3701,2002773.1
3500.3701,2213244.8
2300.1599,1706684.8
4500.6099,2822004.0
4200.5298,1523521.2
3600.3899,1446263.2
2400.1699,1483242.1
2000.12,1363784.2
2200.1499,1609584.6
2500.1899,1302973.2
1200.04,938176.19
4000.48,1485636.1
2000.12,1659967.4
9702.8301,1508778.4
19611.551,2241743.2
15307.04,1980144.9
25820.01,1811359.1
13005.08,1447345.2
10103.07,1516176.9
9402.6602,1166446.0
3800.4299,1200624.8
4200.5298,1227548.2
3300.3301,1746368.8
4300.5601,1883355.9
5000.75,2637691.0
5400.8799,2209133.0
10203.13,2930073.5
4900.7202,2348852.2
4300.5601,2058809.6
2700.22,1681662.4
2300.1599,1252360.5
300.0,109350.34
100.0,11804.09
0.0,20712.6
0.0,300.0
0.0,100.0
0.0,0.0
0.0,0.0
100.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5600.9399,153993.88
6201.1602,2184949.2
6201.1602,2553453.8
3700.4099,2025049.8
4800.6899,1831431.1
5300.8398,2042971.2
5300.8398,2164633.8
5400.8799,2267928.8
5500.9102,2284578.8
6701.3501,2380542.8
5500.9102,2569441.0
5600.9399,2405172.8
4300.5601,2776504.0
4000.48,2204831.8
8202.0195,2195566.8
5400.8799,2459464.5
4500.6099,1778613.8
4400.5801,2082628.2
6601.3101,2270403.8
5500.9102,2395934.8
6401.23,2438540.2
4400.5801,2379866.2
3800.4299,2585874.5
4400.5801,2418887.8
3200.3101,1658127.9
4000.48,1958233.5
5300.8398,1815660.2
3900.46,1965821.2
3600.3899,2112763.2
2400.1699,2502272.8
3500.3701,2158344.5
4000.48,2171491.2
2400.1699,1643019.8
4300.5601,1734628.5
4400.5801,1897882.2
5000.75,2313861.5
5500.9102,
4400.5801,1990789.5
3700.4099,2474018.0
4000.48,1876282.0
3500.3701,1973842.0
4000.48,2375375.8
3300.3301,1850312.9
5100.7798,1848446.4
5300.8398,2072916.9
3600.3899,1901453.1
4500.6099,2099156.5
6701.3501,2182365.8
5400.8799,2567222.8
5600.9399,2345362.5
4900.7202,2316945.2
5100.7798,2348500.5
4800.6899,2340804.5
4700.6602,2273785.2
4300.5601,1975316.2
3900.46,1865204.5
6101.1201,2049639.4
3800.4299,2081221.5
4000.48,1904009.4
3800.4299,1842156.9
4700.6602,1561393.0
3600.3899,1591379.1
4600.6401,1792842.6
3700.4099,1756012.5
2700.22,1887454.1
3800.4299,1871534.5
3800.4299,2385439.0
4000.48,1887116.0
4500.6099,1940001.0
3700.4099,1935754.0
5901.0498,1960762.8
4400.5801,2255079.2
3600.3899,2217735.2
4100.5,2216409.8
3200.3101,1666405.5
4000.48,2487300.0
4800.6899,1715760.4
5500.9102,1852842.1
5000.75,1813577.4
4600.6401,1877607.5
4300.5601,2363324.5
4200.5298,2076920.4
4500.6099,1970284.8
4200.5298,2069075.6
7001.4702,2327495.2
5700.98,2187681.5
5700.98,2361431.0
5600.9399,2459450.8
6401.23,2200273.8
3800.4299,2341034.5
4900.7202,3166094.8
2600.2,2153691.5
4200.5298,2243285.0
5400.8799,2001867.0
7501.6899,2573823.2
6701.3501,2515298.0
6601.3101,2364961.2
5801.0098,3089080.2
11704.11,
12104.4,
12704.85,
7701.7798,3267266.0
5500.9102,2800268.5
3700.4099,3472557.2
3000.27,3213623.8
3500.3701,2193335.0
1300.05,1447981.0
2500.1899,1555590.5
2200.1499,1597871.4
2100.1299,1604350.1
2000.12,1439879.1
3500.3701,1539873.8
4700.6602,1843184.9
4200.5298,2216058.0
8802.3301,1964806.9
2800.24,2051113.6
5000.75,2054806.1
5400.8799,1973449.8
4300.5601,1857292.0
4500.6099,1674832.0
8502.1699,1758623.0
9602.7695,1480428.9
9302.5996,1497484.6
14706.49,1178916.6
18209.949,1884316.1
16608.279,1119241.8
17709.42,892514.94
17709.42,926987.12
24317.75,1637271.5
13405.4,1964820.4
9002.4297,2358022.5
4500.6099,1976006.0
7801.8301,2499824.8
5000.75,2868180.2
1600.08,1700963.4
2100.1299,1367733.8
2900.25,1432832.2
3800.4299,2295277.2
2400.1699,2018733.4
2300.1599,1525780.1
2000.12,1272134.9
3600.3899,1792842.6
2700.22,1332540.1
2600.2,1276781.5
3000.27,1496686.5
3300.3301,1411813.5
2900.25,1425988.4
2600.2,1589539.6
3200.3101,1616009.2
2200.1499,1397530.5
3900.46,1769646.2
4100.5,2287757.2
3000.27,1589904.9
3600.3899,1586104.1
3900.46,2430966.0
2500.1899,2071090.9
2800.24,1506506.1
4500.6099,1956394.0
6501.27,2148240.8
8802.3301,2860538.5
7801.8301,2299497.2
8802.3301,2564423.0
5700.98,2376958.2
5901.0498,2082222.5
5600.9399,2432237.5
3900.46,2021925.4
3400.3501,1965009.8
2500.1899,1739146.1
3000.27,1398233.9
3900.46,1470893.2
3500.3701,1561365.9
2900.25,1791314.2
4500.6099,1802094.1
7301.6001,1595193.4
7401.6499,1762613.0
11203.77,1738537.5
10403.25,1733749.4
6501.27,2264182.0
3800.4299,1669070.1
3300.3301,1980401.9
4200.5298,1669191.8
3300.3301,1767306.4
4700.6602,1832121.0
3200.3101,1682906.8
3800.4299,2265791.5
3500.3701,2891498.5
5700.98,2200395.5
5200.8101,2195756.2
3500.3701,2067317.2
3900.46,1741905.4
4300.5601,2572930.5
4500.6099,1420983.9
3600.3899,1792693.9
2700.22,1835299.5
2100.1299,1791638.9
2400.1699,1648524.8
3400.3501,1555468.8
2400.1699,1710945.2
4300.5601,1630278.8
2300.1599,1740417.5
2400.1699,1663064.8
2400.1699,1876241.4
3100.29,2103011.2
3000.27,1873658.0
4200.5298,1967498.5
2600.2,1679457.8
4900.7202,1994008.6
2900.25,1892932.0
5100.7798,1832499.6
3400.3501,1681121.4
6701.3501,1690846.2
9302.5996,1639597.9
11704.11,1853559.0
14706.49,1451687.0
9602.7695,1691793.0
8402.1201,1681851.8
5100.7798,2025550.2
3500.3701,1418982.1
2700.22,1169813.9
1800.1,1790813.9
1500.0699,1784997.9
2900.25,1715016.5
4200.5298,1714056.1
2400.1699,1768834.8
2800.24,1622339.2
2800.24,1868342.5
2400.1699,2009995.9
2800.24,1994590.2
2300.1599,1881868.0
1500.0699,2054914.2
2800.24,2071212.6
2500.1899,1888468.5
1800.1,2079016.9
2400.1699,1781156.5
5700.98,2416737.0
7801.8301,2080883.4
11203.77,1865069.2
1900.11,1647997.2
2300.1599,1629007.2
1900.11,2298361.2
1700.09,2201017.5
1300.05,2072254.1
1700.09,2352450.0
3200.3101,2989153.2
1800.1,3131104.0
1300.05,3043688.2
1400.0601,2385993.5
1700.09,2489356.0
2200.1499,3235048.2
1600.08,3272203.0
1100.04,2416967.0
1700.09,2595680.5
2500.1899,2582898.8
1800.1,2023210.4
1300.05,2010063.5
2800.24,2020721.6
1700.09,1932548.4
1100.04,1790908.5
2500.1899,2231599.0
3200.3101,1652352.5
2400.1699,1813388.0
2200.1499,1861917.8
1800.1,1655733.9
3200.3101,1382273.6
2600.2,1307287.9
10703.44,1533976.6
6901.4302,1653407.5
14206.06,1386006.8
19511.43,1530892.8
21714.15,1569291.9
16508.18,1298902.0
14005.89,1105063.6
18009.74,1157269.4
11804.18,1515974.0
11904.25,1685706.5
10803.51,2158371.5
15407.13,2278735.5
14105.98,2106284.5
10703.44,1773203.5
6001.0801,1930938.9
6301.1899,1726066.9
5600.9399,2050991.9
4100.5,2022561.1
5200.8101,1905362.0
7501.6899,2344077.8
3600.3899,2669016.2
4700.6602,2452228.2
3700.4099,2744177.8
3500.3701,2145454.5
5400.8799,2074796.9
6301.1899,2471529.2
4700.6602,2946791.0
4600.6401,2597411.8
5000.75,2389577.8
5500.9102,2435186.0
3200.3101,2952241.8
2800.24,2215801.0
1800.1,2267915.2
2300.1599,1858631.1
1500.0699,2059039.6
1100.04,2276909.8
2500.1899,2149309.2
2100.1299,1782522.6
2400.1699,1806395.2
2300.1599,2375267.8
1700.09,2751184.0
2000.12,2502300.0
1600.08,2128899.2
1700.09,2447697.2
2100.1299,2275976.2
2700.22,1346944.9
9502.71,1414315.8
8001.9199,1630671.0
12905.0,2221022.0
11604.04,2344240.0
13105.16,2362486.0
6501.27,2581370.5
5700.98,1845416.6
2400.1699,1668245.0
5100.7798,1764939.4
4600.6401,2317973.2
4400.5801,2427138.2
2800.24,2396814.0
4800.6899,3552534.0
4200.5298,2781116.2
3600.3899,2753415.8
7001.4702,2391755.2
3500.3701,2184841.0
2900.25,2105270.0
3100.29,2431804.5
4600.6401,2065207.2
2800.24,1941894.5
2700.22,2183894.2
3400.3501,1943720.5
3900.46,1832932.5
5801.0098,1672478.5
6201.1602,2091081.8
4500.6099,2180580.5
6601.3101,2460708.8
1400.0601,2621784.8
2200.1499,2810034.0
1000.03,1960681.6
1400.0601,1325398.6
1100.04,1358198.1
1900.11,1455636.4
1600.08,1541889.0
2300.1599,1627059.6
3100.29,1481970.8
2500.1899,2002151.0
3900.46,2718844.5
10703.44,2152758.2
16107.79,2517678.5
13605.56,2293005.0
21213.51,1851002.6
24217.6,1886412.6
17609.311,2009522.5
14606.41,2334271.5
15106.85,2472665.2
2500.1899,2854452.0
2800.24,2340250.0
1500.0699,2374794.2
1700.09,2028607.0
2500.1899,1626315.8
2500.1899,1508223.9
3300.3301,2078070.1
3400.3501,1474518.1
3700.4099,1403806.4
3700.4099,1800024.8
5200.8101,2066194.6
3000.27,2259637.5
4200.5298,2220224.0
3600.3899,2437999.2
3300.3301,1476100.6
1900.11,1251319.0
9502.71,1367300.9
17008.689,1164106.1
18410.18,1521208.5
16207.89,1635296.8
17008.689,2173939.5
13805.72,2799497.5
3500.3701,3240742.5
2800.24,2396124.0
3700.4099,2397639.0
3100.29,1825466.4
2300.1599,1807707.2
2200.1499,1496821.9
1500.0699,1910555.8
1900.11,2075459.6
2600.2,1742622.1
1800.1,2201058.2
1400.0601,1960532.8
2100.1299,2016582.8
1100.04,2185801.2
2600.2,2640396.0
1000.03,2319366.5
1500.0699,2220332.2
1700.09,2321016.5
1900.11,2561203.8
700.01001,2676888.0
2500.1899,2463048.8
2000.12,2535586.2
2200.1499,2611965.2
1500.0699,2416223.0
2300.1599,2137285.0
3400.3501,2604891.5
5100.7798,2350529.2
3400.3501,2292383.0
6601.3101,2903225.2
8502.1699,2749074.0
9602.7695,2272811.5
3200.3101,1803730.8
3700.4099,1810371.8
2600.2,1918035.4
4200.5298,1872630.0
5200.8101,1808613.5
3700.4099,2126775.8
3500.3701,2913071.8
3200.3101,2773176.8
3900.46,2283591.2
4800.6899,1731909.9
5200.8101,2317824.5
4000.48,1479008.6
1400.0601,1499432.2
2100.1299,1476939.2
4900.7202,1740593.4
3600.3899,2081640.9
12504.7,1893013.1
20913.131,1974951.1
15407.13,1881543.4
4600.6401,1481064.5
5901.0498,1264344.1
2300.1599,1578462.2
2300.1599,2190440.5
2800.24,2034044.4
3000.27,2230043.5
4300.5601,2510428.8
3100.29,1518543.9
8101.9702,1318595.2
11704.11,1288841.9
18810.619,1533354.4
16808.48,1531920.8
22915.76,1307152.6
23015.9,1919699.1
13205.24,1768226.1
8702.2695,2019315.0
7501.6899,2579476.8
4400.5801,2508886.8
1500.0699,2123042.8
3000.27,2044918.9
1900.11,2027443.9
3000.27,1877553.4
1800.1,1780128.6
1400.0601,2190792.2
3000.27,1948630.2
1100.04,1990424.4
1800.1,1874888.9
4100.5,2198190.8
3400.3501,1474369.4
2700.22,1661414.6
4700.6602,2003476.5
3800.4299,1795087.9
6001.0801,1343414.8
3400.3501,1297461.8
3500.3701,1595058.1
2700.22,2047759.2
3500.3701,2373184.8
3100.29,2623894.8
4300.5601,2153813.2
3300.3301,2132713.5
1500.0699,2161617.5
2100.1299,1706698.2
2800.24,2194214.2
2200.1499,1619350.0
4300.5601,1487124.0
7101.5098,1950848.5
8602.2197,1266467.6
13705.64,1074921.4
16107.79,1203090.1
14105.98,1469094.4
26721.43,1621108.4
17309.0,1362648.1
20813.01,1797197.9
13105.16,1498553.1
,1920077.8
3400.3501,1819691.0
2900.25,1634891.0
3300.3301,1483783.1
4100.5,2160670.8
4700.6602,1673614.6
2600.2,1883558.8
3400.3501,1757459.8
3300.3301,1784673.2
100.0,316430.94
0.0,14005.76
0.0,1000.03
0.0,400.0
100.0,200.0
0.0,0.0
100.0,100.0
0.0,200.0
0.0,0.0
0.0,200.0
0.0,0.0
0.0,100.0
3100.29,0.0
7501.6899,2060216.4
6201.1602,1716369.0
6401.23,1938188.5
5500.9102,1974234.2
5200.8101,1929586.2
3500.3701,2549409.5
4900.7202,1979292.8
4900.7202,1818108.5
3900.46,1948846.8
3200.3101,2371629.2
6001.0801,2177591.2
5300.8398,2443044.2
3300.3301,2881273.0
5200.8101,1928761.2
5100.7798,1899559.5
5801.0098,2214124.0
7101.5098,2280169.2
4400.5801,2091514.5
8202.0195,2768334.5
6601.3101,2483337.0
5801.0098,2063381.2
4100.5,2049314.8
5901.0498,1930600.8
4600.6401,1804163.6
5801.0098,1998377.4
4400.5801,2642952.5
6001.0801,2015527.8
5100.7798,2342765.8
4100.5,2178213.5
4000.48,2060284.0
4100.5,2228366.2
4700.6602,2108651.5
4800.6899,2327130.0
6401.23,2424649.5
3200.3101,3115658.0
4300.5601,1820259.0
3600.3899,1698637.0
4100.5,1745773.6
2800.24,2061717.6
4300.5601,2146076.8
4000.48,1959897.1
4300.5601,1589269.1
2800.24,1087875.9
2400.1699,976547.94
3000.27,781445.62
4900.7202,1449834.0
5000.75,1723172.4
5700.98,1717099.4
8302.0703,1909325.0
7501.6899,2853112.8
4900.7202,2291923.0
5901.0498,2223443.0
3200.3101,1953945.9
4200.5298,1823275.2
5901.0498,2149850.2
3400.3501,2256066.8
6101.1201,2025347.4
4100.5,2758122.8
5600.9399,2137866.8
4600.6401,1929180.5
4600.6401,1823437.5
5000.75,2136122.0
4700.6602,2160779.0
4100.5,2013133.8
5801.0098,2697947.5
4400.5801,1895948.1
5400.8799,2176793.2
6401.23,1942354.4
4700.6602,2207144.8
4200.5298,1998242.1
3000.27,2102970.8
4500.6099,2355736.8
5500.9102,2549003.8
5300.8398,2117632.5
7901.8799,2613967.0
5300.8398,2643317.5
7501.6899,2416629.0
6001.0801,2275124.2
5100.7798,1920916.4
4500.6099,1767549.9
5200.8101,1858604.0
3200.3101,1717748.6
4000.48,1772581.4
4300.5601,2178849.2
4600.6401,2077502.0
5100.7798,2312603.8
2900.25,2324533.2
4500.6099,2037939.8
4800.6899,2178714.0
3400.3501,2351056.8
3500.3701,3196067.5
5000.75,2343090.2
5400.8799,2428233.8
4000.48,2748573.8
7701.7798,3558282.5
8402.1201,2993075.5
7101.5098,2888320.0
9802.8896,3352585.5
10703.44,
7301.6001,3525131.2
4600.6401,3023914.0
4100.5,2632686.5
2600.2,2325385.2
2500.1899,1976033.1
2500.1899,2055414.8
2000.12,1960614.0
1900.11,1793951.8
3100.29,1606541.4
1900.11,1523494.2
3000.27,2052669.0
3500.3701,1704182.5
2000.12,1974869.9
3000.27,2133984.8
2100.1299,2157343.5
3000.27,1959937.6
4300.5601,2034274.2
2400.1699,2015690.1
3100.29,1979630.9
3600.3899,1999202.4
8001.9199,1803379.1
8202.0195,1841088.4
16207.89,3347013.0
17509.211,1765074.6
30027.061,1619918.1
27723.07,1525063.2
26120.48,1517367.1
20913.131,1463129.6
18310.061,1541307.5
27322.41,1459748.2
6001.0801,1675968.1
4300.5601,1527065.0
4900.7202,1581316.1
2500.1899,1578137.6
2100.1299,1520248.1
2500.1899,1465848.2
1200.04,1803338.5
2300.1599,1773839.2
2100.1299,1716531.4
2100.1299,1726269.8
8402.1201,1736995.5
5100.7798,1645562.6
2700.22,1218938.8
2900.25,972950.12
5300.8398,1090039.5
2000.12,1118820.8
2200.1499,1156093.2
2100.1299,1191838.1
3300.3301,1383328.6
2600.2,1646198.4
2200.1499,1520586.2
3300.3301,1393215.9
5600.9399,1721184.1
4000.48,1907931.9
3500.3701,1829497.0
4200.5298,2391539.0
4100.5,2020654.0
5600.9399,2277518.2
4100.5,2484283.8
7301.6001,2215192.5
5700.98,2601875.2
4200.5298,2195066.2
5600.9399,2151730.5
4400.5801,2171883.5
2900.25,1442949.4
4800.6899,1696391.8
3800.4299,1448292.0
3300.3301,1246531.0
2200.1499,998254.88
3300.3301,1147328.8
2700.22,1226260.0
2500.1899,1077369.2
3900.46,1456529.1
18009.74,1258785.1
12905.0,1094087.2
14105.98,1358144.0
20312.391,1268767.0
26120.48,1669002.5
13605.56,1569805.9
3400.3501,1768077.4
3000.27,1774042.1
2800.24,1451578.8
3000.27,1546541.9
3600.3899,1400411.5
2100.1299,1742284.0
4100.5,1677117.8
4300.5601,1640869.2
3700.4099,1586510.0
4000.48,2356778.2
5200.8101,2000757.9
4100.5,1673195.4
3000.27,1605405.1
2900.25,1613953.4
2700.22,1698894.0
3000.27,1557132.4
2100.1299,1810304.1
3400.3501,1639543.8
4200.5298,1670246.8
3700.4099,1725268.9
4200.5298,1549950.2
3100.29,1739443.6
2900.25,1716571.9
1400.0601,1637947.8
2100.1299,1857305.6
2900.25,1768861.8
3800.4299,1777369.4
2400.1699,1660143.2
3000.27,1592650.5
3100.29,1521194.9
5000.75,1736846.8
3400.3501,2215490.0
4900.7202,1908527.0
4700.6602,1960100.0
4200.5298,1557822.1
3800.4299,1677753.5
3200.3101,1545608.6
3200.3101,1619850.5
3000.27,1488760.6
1900.11,1562272.1
2900.25,1683163.8
2500.1899,2131550.2
2600.2,1775340.5
7301.6001,2138313.0
6301.1899,2221333.0
8302.0703,2386331.5
10203.13,1988125.0
8502.1699,1866827.6
1900.11,1813969.6
5801.0098,2108421.5
2000.12,1648768.1
1500.0699,1605040.0
2400.1699,1459369.5
2700.22,1842332.8
2000.12,2301526.2
2900.25,2086888.8
9102.4902,2469027.0
7601.7402,2352693.5
12104.4,2181378.5
11403.91,2544039.8
5700.98,2482146.8
2600.2,2334217.5
1700.09,2429234.8
3200.3101,3134025.8
9102.4902,3803866.5
5600.9399,3114792.2
4400.5801,3424622.8
5700.98,2517854.2
5300.8398,3372941.5
3400.3501,2096776.0
2000.12,2871615.8
2800.24,2454987.5
1900.11,2208456.8
2400.1699,2768808.0
2100.1299,2373915.0
2800.24,1710715.4
2000.12,1570644.4
9002.4297,1591271.0
1800.1,1972029.5
900.02002,1734723.2
1400.0601,1535139.8
2000.12,1472110.6
2200.1499,2153894.5
2700.22,1740295.8
2900.25,1567222.5
3000.27,1681094.4
11704.11,3028296.2
19010.85,2101983.2
22915.76,1809398.0
27322.41,2132943.2
22314.949,1639029.8
22415.08,1296494.5
23817.029,1363392.0
16408.08,1054670.6
19211.08,1158659.4
11804.18,1223576.9
9502.71,1732207.5
13605.56,2126816.2
15907.6,2308140.2
9802.8896,2106676.8
9502.71,1957246.1
6801.3901,2965253.5
7701.7798,2093570.4
5901.0498,2897233.2
11403.91,3267631.2
7501.6899,2990871.0
7001.4702,2119160.8
6101.1201,2156166.8
4600.6401,2257365.2
4700.6602,2275340.8
16007.69,2719290.8
13405.4,2778762.8
14206.06,3119553.2
5500.9102,2355682.5
5000.75,2272987.2
2400.1699,2414775.8
1700.09,1856304.6
2000.12,1373157.5
1700.09,1676089.9
1400.0601,1606216.8
1700.09,1140869.1
2000.12,1765061.1
2300.1599,1879825.6
2500.1899,2605594.8
4800.6899,2125801.8
1700.09,2420862.5
5200.8101,2647672.8
1700.09,2843645.0
1000.03,2748844.2
2600.2,2130914.5
2700.22,2913125.8
2600.2,1913139.1
2500.1899,1601591.0
2200.1499,1938959.5
1600.08,2178213.5
1500.0699,2286539.8
2200.1499,2643250.0
3200.3101,1894162.8
3200.3101,1933048.9
1200.04,1969067.5
1900.11,2151514.0
2200.1499,1745530.1
4300.5601,2369208.2
2100.1299,2078543.5
3300.3301,2250967.5
3200.3101,2371128.8
3900.46,3796441.0
8001.9199,2273798.8
4700.6602,2886764.5
3300.3301,2286174.8
3700.4099,2018219.4
5300.8398,2022398.8
3200.3101,2348906.2
2800.24,2089458.6
4600.6401,2701964.5
3300.3301,2355425.8
4700.6602,1643696.1
2600.2,1813685.6
3400.3501,1897638.9
2200.1499,1105702.6
2500.1899,1569251.2
1800.1,1681703.0
3300.3301,1928030.9
3500.3701,2154827.8
3300.3301,2575284.0
2200.1499,2115143.8
6001.0801,2481835.8
1200.04,2418414.2
2500.1899,2092285.5
2500.1899,2638800.0
3300.3301,2466822.2
3000.27,2785268.5
2300.1599,2409419.8
3300.3301,2366624.8
4900.7202,1739024.4
2800.24,1142708.6
4900.7202,1918089.5
2000.12,1712297.9
1900.11,3185504.0
2600.2,2087740.9
2400.1699,2013891.2
1900.11,2266265.0
